wsid,hr,temp,hmdy,wdsp,gust,gbrd
303,11,23.8,94.0,1.1,2.5,532.163
303,12,29.1,49.0,4.6,9.8,2757.851
303,7,24.4,75.0,2.4,7.1,0.0
303,22,24.7,73.0,3.6,7.4,0.0
303,11,27.5,75.0,1.7,3.5,1092.864
303,20,27.2,66.0,6.0,11.8,1190.401
303,20,27.0,71.0,2.3,6.3,431.194
303,14,25.9,61.0,2.3,4.7,2138.439
303,18,25.9,87.0,2.1,5.7,249.13
303,23,23.3,76.0,1.8,5.6,0.0
303,16,32.8,42.0,2.4,7.0,3485.82
303,23,25.8,81.0,1.9,4.9,0.0
303,4,22.8,95.0,0.7,1.1,0.0
303,16,27.6,70.0,2.2,4.7,2235.512
303,9,16.6,92.0,0.8,2.3,0.0
303,11,23.6,62.0,2.4,5.5,1420.099
303,15,30.7,60.0,3.4,6.8,3448.057
303,9,18.3,96.0,0.6,1.9,0.0
303,21,23.4,81.0,2.0,4.8,25.631
303,2,26.6,83.0,1.6,4.4,0.0
303,10,15.9,91.0,0.9,2.5,73.134
303,14,28.5,63.0,2.6,4.6,2914.913
303,19,29.4,63.0,6.5,13.2,1660.554
303,14,29.0,46.0,2.5,7.0,2452.133
303,14,27.0,60.0,3.6,7.8,1773.847
303,0,23.4,78.0,1.3,5.7,0.0
303,13,29.2,62.0,2.9,6.9,2570.081
303,2,18.1,95.0,0.8,2.5,0.0
303,10,26.6,76.0,2.0,4.7,559.085
303,7,19.0,79.0,1.4,3.0,0.0
303,10,22.2,95.0,1.0,2.1,60.997
303,18,32.5,57.0,4.5,8.5,2280.418
303,20,18.7,91.0,1.7,5.0,19.285
303,21,22.6,74.0,1.9,6.0,14.816
303,9,19.5,67.0,1.6,4.4,12.206
303,22,22.7,86.0,1.5,3.4,0.0
303,9,19.1,91.0,1.3,2.8,0.0
303,20,25.7,66.0,3.8,7.5,260.001
303,16,30.0,54.0,4.9,11.0,3847.985
303,7,22.0,95.0,1.1,2.5,0.0
303,18,24.5,68.0,5.1,11.0,2043.445
303,15,32.7,52.0,2.2,8.3,3600.343
303,13,24.3,63.0,2.7,6.1,1227.518
303,22,18.1,66.0,3.2,11.5,0.0
303,0,20.8,94.0,0.9,5.4,0.0
303,11,25.3,54.0,1.0,3.0,1998.531
303,13,26.3,64.0,3.0,6.9,973.768
303,4,22.9,96.0,0.8,1.7,0.0
303,0,25.9,82.0,2.7,8.0,0.0
303,4,22.6,70.0,2.1,6.3,0.0
303,10,25.2,72.0,2.7,6.5,425.745
303,1,23.9,83.0,1.8,4.0,0.0
303,5,24.4,89.0,1.5,5.0,0.0
303,21,20.0,95.0,0.6,2.8,1.181
303,6,26.8,68.0,2.5,7.6,0.0
303,12,23.6,86.0,1.1,3.3,533.463
303,9,22.1,73.0,0.9,2.5,136.932
303,12,27.0,86.0,0.8,2.0,1031.556
303,15,29.7,57.0,3.4,8.2,3676.5
303,9,17.2,91.0,0.5,4.5,0.0
303,13,24.4,65.0,2.0,3.7,1748.213
303,1,23.0,95.0,0.7,1.4,0.0
303,10,19.2,97.0,0.4,1.2,68.702
303,13,28.1,63.0,1.4,5.1,2373.721
303,21,26.1,73.0,4.0,9.7,349.257
303,16,30.6,62.0,4.0,9.4,3856.578
303,19,27.8,59.0,4.2,11.1,1878.683
303,6,24.0,95.0,0.7,1.7,0.0
303,20,26.5,68.0,4.8,12.7,700.524
303,14,28.6,67.0,2.5,5.2,2767.355
303,12,28.4,57.0,1.6,3.1,1968.067
303,22,25.4,85.0,1.8,5.1,4.921
303,0,22.5,82.0,1.8,6.2,0.0
303,20,24.1,70.0,3.1,7.3,201.875
303,22,21.5,64.0,0.8,4.1,0.0
303,8,23.3,90.0,1.8,5.0,0.0
303,1,25.4,80.0,2.3,7.1,0.0
303,20,24.0,54.0,2.3,6.2,596.085
303,15,27.6,47.0,2.3,6.9,2780.357
303,6,24.3,87.0,1.8,4.4,0.0
303,7,17.8,97.0,0.8,1.6,0.0
303,17,25.6,77.0,1.6,3.7,719.851
303,20,25.5,71.0,1.7,5.4,357.737
303,10,22.8,96.0,0.5,1.6,158.351
303,18,26.0,72.0,3.4,7.4,2545.701
303,2,19.6,94.0,1.7,3.4,0.0
303,13,29.3,64.0,1.4,4.7,2303.672
303,22,17.8,87.0,0.5,3.5,0.0
303,13,26.7,53.0,3.5,6.5,2324.768
303,20,24.6,68.0,4.2,8.7,228.408
303,16,25.4,76.0,2.1,4.7,503.549
303,20,22.3,51.0,1.6,3.7,323.791
303,9,24.3,79.0,3.5,8.0,153.537
303,16,31.5,61.0,3.9,8.4,2826.989
303,11,22.4,93.0,1.2,2.7,550.485
303,1,24.0,93.0,0.7,2.0,0.0
303,22,26.8,75.0,3.6,6.8,33.398
303,15,29.5,40.0,4.6,12.0,3550.957
303,21,25.8,82.0,1.8,5.7,17.759
303,9,22.3,94.0,0.6,1.7,87.359
303,9,18.3,95.0,1.1,3.3,0.0
303,16,29.0,55.0,4.6,10.5,3643.836
303,11,19.9,96.0,2.0,3.6,159.177
303,2,23.2,78.0,2.0,4.7,0.0
303,20,23.6,76.0,2.7,7.5,168.369
303,21,27.6,70.0,1.9,5.6,45.095
303,0,24.4,81.0,1.8,4.4,0.0
303,23,26.6,81.0,1.2,5.0,0.0
303,15,32.8,59.0,4.0,8.0,3837.371
303,1,23.8,82.0,2.4,10.2,0.0
303,15,29.9,66.0,3.0,6.4,3554.642
303,22,26.1,83.0,3.0,9.9,10.523
303,9,25.1,84.0,1.9,4.6,4.572
303,23,23.3,80.0,0.7,3.1,0.0
303,22,23.4,79.0,1.7,3.1,0.0
303,21,23.1,66.0,3.7,8.1,29.148
303,17,26.7,76.0,1.9,5.8,1461.067
303,7,19.9,83.0,1.8,4.2,0.0
303,1,21.7,89.0,1.0,4.8,0.0
303,14,21.6,71.0,4.0,11.3,894.959
303,14,29.0,47.0,2.6,7.0,2473.841
303,20,25.9,66.0,2.2,6.9,280.341
303,15,32.3,54.0,3.5,6.5,3031.259
303,6,17.6,97.0,0.7,1.8,0.0
303,0,18.6,96.0,0.7,1.5,0.0
303,22,21.0,90.0,0.5,3.5,0.0
303,11,22.0,84.0,0.9,2.3,657.479
303,10,24.6,81.0,1.3,2.5,539.544
303,16,27.7,64.0,3.4,6.8,3793.014
303,3,26.6,74.0,3.2,6.0,0.0
303,8,20.2,93.0,0.8,1.7,0.0
303,3,23.6,88.0,1.1,4.7,0.0
303,7,21.9,86.0,2.4,4.7,0.0
303,23,24.6,78.0,1.7,6.1,0.0
303,15,29.8,53.0,5.0,10.1,2344.995
303,11,23.6,67.0,1.7,5.1,590.616
303,8,18.5,95.0,1.4,2.4,0.0
303,4,25.1,82.0,0.8,4.3,0.0
303,0,25.3,82.0,2.6,7.6,0.0
303,12,24.0,62.0,2.6,5.2,1750.496
303,17,27.8,70.0,3.0,7.2,2821.076
303,10,23.2,87.0,1.3,2.7,129.079
303,7,18.1,97.0,1.5,2.2,0.0
303,11,23.3,78.0,1.7,4.0,654.211
303,10,20.3,84.0,1.9,4.9,38.954
303,4,18.0,97.0,1.2,1.8,0.0
303,2,20.1,90.0,0.8,1.9,0.0
303,16,25.6,64.0,3.2,8.3,1707.93
303,8,17.2,94.0,1.5,3.1,0.0
303,11,25.2,64.0,3.0,8.0,713.491
303,20,24.1,61.0,3.7,10.8,389.98
303,12,24.2,53.0,3.3,10.5,1103.167
303,19,29.3,59.0,4.0,7.7,1976.535
303,3,21.7,95.0,1.6,2.6,0.0
303,17,24.2,63.0,3.2,8.2,1476.149
303,18,27.3,61.0,1.7,5.8,494.345
303,10,16.8,89.0,0.7,4.9,33.104
303,9,22.8,95.0,1.0,1.9,1.492
303,0,24.4,86.0,1.3,5.5,0.0
303,23,24.6,80.0,1.6,5.4,0.0
303,4,24.8,79.0,1.9,6.7,0.0
303,13,25.2,60.0,2.8,7.6,1320.014
303,15,23.7,79.0,1.6,4.0,921.375
303,8,26.3,77.0,2.6,6.5,0.0
303,22,25.2,82.0,1.4,5.3,0.0
303,9,21.5,97.0,1.1,2.4,27.453
303,11,23.9,69.0,2.8,7.1,1278.742
303,11,22.9,77.0,0.8,3.8,815.363
303,15,28.9,51.0,5.2,10.7,3072.769
303,21,21.6,68.0,1.9,6.5,14.666
303,12,22.8,74.0,4.3,10.4,561.937
303,6,16.9,90.0,1.5,4.3,0.0
303,16,23.5,83.0,0.8,4.9,881.4
303,1,25.4,78.0,3.5,7.1,0.0
303,1,21.6,89.0,1.1,3.2,0.0
303,7,20.1,97.0,0.8,1.4,0.0
303,0,26.4,82.0,2.9,7.4,0.0
303,3,22.8,95.0,0.7,1.2,0.0
303,22,21.3,88.0,2.6,5.5,0.0
303,20,23.0,83.0,1.8,5.5,62.411
303,15,27.1,72.0,2.0,3.9,1941.133
303,9,26.5,77.0,2.9,8.3,85.394
303,2,26.2,84.0,2.0,5.2,0.0
303,8,20.1,85.0,2.2,4.7,0.0
303,11,20.1,73.0,3.2,10.1,345.362
303,2,23.4,94.0,0.9,1.7,0.0
303,20,23.9,93.0,0.9,3.1,159.297
303,14,33.5,54.0,3.1,6.2,3231.011
303,1,22.1,78.0,2.7,6.5,0.0
303,10,22.4,97.0,0.6,1.7,79.803
303,0,26.7,84.0,1.3,4.1,0.0
303,21,24.1,77.0,3.9,9.9,64.966
303,12,22.0,91.0,1.5,3.4,541.086
303,2,24.7,76.0,3.8,7.9,0.0
303,5,23.5,91.0,1.3,3.3,0.0
303,8,22.4,94.0,0.9,5.2,0.0
303,1,23.0,82.0,2.8,7.4,0.0
303,0,18.3,95.0,0.9,1.4,0.0
303,2,26.1,80.0,2.7,8.4,0.0
303,21,26.4,73.0,3.4,9.2,13.173
303,16,30.9,53.0,3.6,8.0,3507.928
303,4,23.6,94.0,0.3,2.1,0.0
303,14,27.0,69.0,2.8,5.8,3998.589
303,20,24.0,74.0,2.8,8.3,145.221
303,22,25.9,73.0,3.9,9.6,0.0
303,12,23.7,91.0,0.6,3.0,182.407
303,6,19.3,96.0,0.7,1.7,0.0
303,15,23.5,68.0,2.1,4.8,1944.522
303,7,24.4,86.0,1.0,3.6,0.0
303,22,25.5,82.0,0.8,4.2,0.0
303,23,17.8,91.0,0.7,1.3,0.0
303,10,27.5,68.0,4.0,9.9,826.826
303,3,22.6,83.0,2.1,4.6,0.0
303,2,17.3,92.0,0.9,1.4,0.0
303,5,26.1,82.0,2.5,6.5,0.0
303,18,28.9,58.0,5.8,12.0,2811.576
303,19,28.8,67.0,2.0,5.3,2055.8
303,17,29.3,51.0,5.4,11.5,3211.742
303,23,20.6,70.0,0.4,3.2,0.0
303,3,23.8,90.0,1.1,2.2,0.0
303,17,21.9,72.0,3.3,9.4,783.201
303,1,23.8,96.0,1.1,2.6,0.0
303,6,17.6,91.0,1.1,2.4,0.0
303,4,22.9,96.0,1.0,1.8,0.0
303,8,22.5,91.0,1.1,2.1,0.0
303,17,26.4,58.0,3.6,8.1,2101.887
303,15,32.9,47.0,2.5,6.9,3529.238
303,15,34.6,50.0,3.4,6.9,3436.971
303,6,24.1,94.0,0.8,3.6,0.0
303,18,23.3,85.0,1.9,5.5,346.371
303,5,20.5,97.0,1.4,2.0,0.0
303,3,19.3,95.0,1.1,2.6,0.0
303,6,22.1,91.0,0.6,2.7,0.0
303,4,23.8,92.0,0.4,1.5,0.0
303,23,21.7,80.0,1.9,4.7,0.0
303,16,27.8,68.0,3.0,5.8,2300.778
303,13,27.2,78.0,1.6,3.2,1730.031
303,18,27.3,55.0,3.2,6.7,1695.945
303,23,22.8,85.0,1.0,4.4,0.0
303,11,26.2,55.0,4.8,12.2,1625.307
303,6,24.2,83.0,2.0,4.7,0.0
303,8,22.1,69.0,1.5,5.1,0.0
303,12,29.3,60.0,2.8,7.0,2099.472
303,16,21.7,50.0,5.4,14.6,2206.081
303,3,21.9,80.0,2.0,6.8,0.0
303,8,19.8,97.0,0.8,2.0,0.0
303,23,22.2,71.0,2.3,5.8,0.0
303,2,18.0,95.0,1.0,2.4,0.0
303,5,22.2,89.0,2.6,6.6,0.0
303,10,19.0,69.0,1.8,4.7,65.777
303,7,20.7,92.0,0.7,1.9,0.0
303,10,25.0,72.0,2.5,7.4,472.786
303,0,18.3,96.0,0.8,1.4,0.0
303,12,27.4,69.0,3.3,7.7,1490.198
303,18,26.8,64.0,3.7,8.6,1802.331
303,5,19.0,77.0,2.6,10.0,0.0
303,6,22.7,96.0,0.8,2.0,0.0
303,20,23.3,76.0,1.5,5.5,181.079
303,10,24.3,97.0,0.9,2.4,243.291
303,19,30.4,59.0,3.4,8.8,1748.973
303,12,29.3,55.0,3.0,7.3,2478.001
303,18,25.7,66.0,1.8,5.0,1273.951
303,14,24.2,80.0,1.8,4.8,1175.234
303,3,19.9,90.0,1.1,2.2,0.0
303,20,26.5,62.0,2.9,8.0,1217.145
303,4,24.6,88.0,1.0,2.7,0.0
303,14,27.6,70.0,3.8,8.6,1896.616
303,1,20.1,59.0,3.5,9.2,0.0
303,8,19.4,83.0,0.8,2.3,0.0
303,23,21.8,96.0,1.7,3.3,0.0
303,22,27.0,79.0,1.2,2.9,0.0
303,17,28.8,62.0,2.2,5.8,2527.235
303,23,23.3,81.0,1.7,5.4,0.0
303,23,23.2,75.0,2.3,5.9,0.0
303,19,26.9,59.0,4.8,11.3,980.207
303,12,26.7,81.0,2.8,4.9,1024.439
303,5,22.2,96.0,0.6,1.5,0.0
303,11,26.5,79.0,0.9,2.2,965.908
303,17,27.3,66.0,1.4,8.0,723.871
303,20,24.0,64.0,2.9,7.5,654.776
303,8,23.2,78.0,2.7,6.1,0.0
303,10,18.9,91.0,1.0,2.5,130.432
303,17,30.1,36.0,2.3,6.7,2305.514
303,13,27.7,55.0,3.6,10.6,2040.781
303,18,26.5,63.0,4.5,11.6,2343.086
303,5,20.0,96.0,1.0,3.3,0.0
303,22,22.3,59.0,2.1,4.3,0.0
303,4,22.9,79.0,2.1,5.6,0.0
303,20,27.2,70.0,4.9,10.9,841.031
303,13,26.0,57.0,1.9,5.0,1983.679
303,6,20.1,89.0,1.7,3.1,0.0
303,3,23.1,96.0,0.7,2.6,0.0
303,13,25.8,76.0,2.6,7.1,1721.68
303,2,19.0,84.0,1.0,3.0,0.0
303,12,27.8,69.0,0.8,2.9,1037.94
303,8,22.5,94.0,0.9,2.4,0.0
303,0,24.6,80.0,2.0,4.3,0.0
303,8,19.3,90.0,1.2,3.6,0.0
303,14,22.6,74.0,2.7,5.7,1334.913
303,5,16.7,97.0,0.8,2.0,0.0
303,22,25.1,90.0,1.2,2.8,4.013
303,21,26.9,72.0,3.2,9.2,527.971
303,2,24.1,95.0,0.7,1.5,0.0
303,5,20.3,94.0,1.1,2.7,0.0
303,23,26.2,62.0,3.1,7.9,0.0
303,4,19.5,94.0,0.9,1.5,0.0
303,12,23.2,68.0,1.7,4.2,1468.067
303,15,25.5,60.0,2.7,6.2,1734.393
303,6,24.5,79.0,0.7,5.7,0.0
303,18,30.3,65.0,4.7,9.6,2389.543
303,3,21.5,93.0,0.9,3.5,0.0
303,13,29.3,58.0,2.1,5.4,2171.138
303,0,24.8,83.0,1.4,6.4,0.0
303,2,20.5,92.0,0.7,1.8,0.0
303,3,24.5,88.0,1.0,3.9,0.0
303,13,24.3,62.0,1.6,3.8,2038.436
303,0,22.1,63.0,1.4,3.7,0.0
303,16,31.9,56.0,4.1,9.0,3433.337
303,4,24.2,92.0,0.8,2.2,0.0
303,10,22.6,96.0,0.7,2.3,155.41
303,9,24.1,78.0,1.4,5.5,62.123
303,3,22.8,83.0,4.2,10.5,0.0
303,19,26.2,59.0,3.6,8.7,1946.095
303,22,23.9,80.0,2.4,7.8,0.0
303,19,28.0,68.0,3.8,9.0,1869.767
303,7,23.4,80.0,1.5,5.1,0.0
303,14,30.0,63.0,2.9,5.5,3192.777
303,22,26.2,65.0,3.3,10.4,1.158
303,1,25.4,87.0,1.9,3.7,0.0
303,4,23.8,94.0,0.5,1.8,0.0
303,22,23.7,74.0,3.7,9.6,0.0
303,0,27.0,72.0,2.5,7.8,0.0
303,16,35.3,35.0,1.6,5.5,3198.319
303,9,17.8,88.0,1.0,4.3,0.0
303,23,25.4,73.0,4.1,9.3,0.0
303,22,23.8,81.0,1.4,3.7,0.0
303,0,27.3,79.0,2.0,6.5,0.0
303,18,26.3,62.0,3.0,7.0,1043.927
303,15,29.2,47.0,2.7,7.3,2630.704
303,17,26.7,59.0,3.7,9.0,2271.974
303,4,19.9,92.0,1.3,2.8,0.0
303,16,32.5,36.0,4.0,8.8,3310.362
303,9,24.5,82.0,2.0,5.7,122.952
303,18,32.5,56.0,3.8,7.4,2540.93
303,10,22.0,91.0,1.0,2.7,278.705
303,14,32.9,48.0,3.1,6.7,3365.477
303,2,20.0,95.0,0.5,1.4,0.0
303,12,23.6,74.0,1.3,2.8,894.145
303,1,24.6,91.0,0.8,2.3,0.0
303,15,26.2,60.0,1.6,3.8,2444.721
303,22,24.3,80.0,0.8,3.1,0.0
303,9,21.4,94.0,1.0,2.4,3.3
303,21,23.4,78.0,1.7,8.0,12.332
303,18,23.9,49.0,3.4,9.5,1687.964
303,16,30.8,67.0,4.5,10.9,3553.01
303,23,21.5,87.0,1.1,2.9,0.0
303,3,23.4,86.0,3.3,7.3,0.0
303,9,22.0,69.0,2.1,5.1,0.0
303,2,17.4,93.0,0.9,1.9,0.0
303,21,23.7,67.0,2.9,9.1,37.334
303,7,24.1,95.0,0.8,2.2,0.0
303,1,22.5,83.0,1.9,4.1,0.0
303,12,27.3,71.0,2.2,4.4,1803.625
303,13,32.9,50.0,2.6,5.4,1971.76
303,5,22.5,94.0,0.9,2.4,0.0
303,6,23.8,94.0,0.4,3.4,0.0
303,6,24.6,75.0,1.3,3.8,0.0
303,18,27.2,54.0,3.9,9.9,2487.633
303,8,23.5,76.0,1.5,4.1,0.0
303,13,20.7,63.0,1.7,5.1,2029.244
303,1,20.2,93.0,0.5,1.2,0.0
303,14,22.8,86.0,2.6,12.3,1274.742
303,4,18.0,94.0,1.2,2.3,0.0
303,19,25.5,63.0,3.9,10.9,1558.433
303,3,20.6,88.0,0.8,1.2,0.0
303,7,19.3,97.0,0.6,2.1,0.0
303,15,23.9,57.0,2.5,5.6,1633.764
303,10,26.1,74.0,2.2,5.1,418.952
303,23,23.7,85.0,2.0,3.8,0.0
303,7,16.9,96.0,1.2,2.6,0.0
303,8,21.5,94.0,3.7,13.6,0.0
303,16,30.5,62.0,4.8,10.5,3789.734
303,18,29.3,68.0,3.8,8.0,1653.403
303,1,18.2,94.0,1.1,4.1,0.0
303,4,25.0,85.0,1.1,5.0,0.0
303,0,24.1,83.0,2.0,6.8,0.0
303,20,28.9,66.0,3.8,7.8,827.328
303,6,22.8,96.0,1.1,2.2,0.0
303,11,21.1,71.0,1.5,3.3,608.802
303,17,30.9,40.0,4.2,8.9,2406.662
303,5,18.2,96.0,0.6,1.9,0.0
303,0,18.5,93.0,0.5,1.6,0.0
303,16,29.7,55.0,3.3,9.1,3153.362
303,1,24.7,76.0,1.4,6.5,0.0
303,9,22.3,96.0,0.2,2.2,26.854
303,21,22.8,72.0,1.5,4.2,2.574
303,20,23.1,62.0,2.3,5.8,438.042
303,17,20.7,91.0,3.8,8.0,608.015
303,0,20.9,83.0,0.8,2.3,0.0
303,9,17.7,95.0,1.2,3.8,0.0
303,2,22.8,79.0,2.9,6.7,0.0
303,14,32.1,51.0,2.3,5.3,3395.952
303,5,19.5,96.0,0.5,1.5,0.0
303,13,27.0,61.0,3.2,6.8,2136.222
303,9,20.3,91.0,1.0,3.0,0.0
303,3,19.7,96.0,1.1,3.5,0.0
303,15,24.1,68.0,2.6,6.0,2713.552
303,15,27.9,48.0,2.7,5.5,2588.485
303,11,18.3,96.0,1.5,3.0,206.919
303,23,18.5,89.0,1.0,2.7,0.0
303,5,23.4,96.0,1.0,2.9,0.0
303,15,30.6,64.0,2.3,5.8,1653.991
303,13,28.3,53.0,3.0,6.7,2061.733
303,14,25.7,62.0,3.3,6.4,1667.012
303,13,27.7,62.0,3.9,9.3,1947.614
303,22,24.2,73.0,3.7,9.8,0.0
303,21,27.1,68.0,1.8,6.2,201.676
303,21,26.1,84.0,1.2,4.2,10.267
303,0,17.8,92.0,0.7,1.9,0.0
303,16,27.7,75.0,2.9,5.0,2347.087
303,1,27.4,76.0,2.1,4.5,0.0
303,12,25.3,61.0,2.2,4.4,1441.962
303,11,24.2,71.0,1.3,3.2,923.241
303,4,24.1,86.0,1.7,5.2,0.0
303,5,22.7,94.0,0.5,1.8,0.0
303,11,25.8,87.0,0.5,2.2,670.38
303,7,17.0,96.0,1.6,2.6,0.0
303,8,19.8,93.0,1.2,1.9,0.0
303,9,18.2,95.0,1.4,3.2,0.0
303,2,26.6,84.0,2.8,6.6,0.0
303,15,27.6,46.0,2.9,6.9,2639.787
303,10,21.5,97.0,0.7,1.4,171.914
303,6,21.6,74.0,1.3,4.3,0.0
303,10,25.0,86.0,1.4,2.8,377.652
303,2,19.8,86.0,0.9,3.9,0.0
303,8,20.1,96.0,0.7,4.0,0.0
303,21,27.0,87.0,1.3,3.4,115.03
303,16,26.3,39.0,2.9,7.3,2833.657
303,14,26.9,58.0,3.2,5.9,3669.306
303,1,24.7,84.0,1.4,4.5,0.0
303,4,22.8,96.0,1.1,1.9,0.0
303,17,29.9,42.0,3.9,7.7,2321.909
303,11,27.1,78.0,1.9,3.7,1577.339
303,3,24.2,77.0,1.8,5.8,0.0
303,22,25.4,75.0,3.3,5.9,0.0
303,0,26.6,77.0,4.5,9.6,0.0
303,10,19.0,95.0,1.1,2.7,201.828
303,8,19.2,90.0,0.4,2.8,0.0
303,17,23.1,58.0,1.9,4.7,976.736
303,12,22.7,70.0,1.8,3.4,1822.017
303,15,27.3,52.0,3.6,9.2,2675.03
303,5,23.9,87.0,2.4,5.6,0.0
303,1,23.0,95.0,0.7,1.5,0.0
303,23,23.5,70.0,3.1,7.3,0.0
303,19,27.8,63.0,5.0,11.2,1596.149
303,16,29.9,64.0,4.0,8.5,2995.085
303,6,21.2,91.0,0.4,1.8,0.0
303,12,28.9,66.0,1.2,3.5,1841.524
303,13,30.8,58.0,4.5,9.7,3244.733
303,1,25.2,90.0,1.3,2.6,0.0
303,9,17.2,90.0,0.9,4.0,16.719
303,23,24.6,86.0,1.0,3.2,0.0
303,2,24.5,94.0,0.2,2.5,0.0
303,9,20.2,97.0,0.7,3.1,0.0
303,13,24.8,57.0,1.5,4.4,2269.98
303,17,20.1,59.0,5.0,14.2,1525.866
303,21,27.8,68.0,2.7,7.8,341.35
303,18,28.9,68.0,2.8,6.1,2362.663
303,8,19.1,96.0,1.0,2.4,0.0
303,19,24.0,67.0,2.2,6.4,151.772
303,5,23.8,87.0,0.8,1.5,0.0
303,9,22.9,91.0,1.3,4.1,241.281
303,11,25.6,67.0,2.5,6.8,700.337
303,11,24.2,90.0,1.4,3.3,277.996
303,23,25.3,90.0,2.6,5.5,0.0
303,8,21.7,94.0,1.3,3.6,0.0
303,4,18.7,83.0,1.2,2.6,0.0
303,17,29.5,62.0,3.9,8.9,3345.012
303,22,24.8,77.0,2.7,9.6,0.0
303,8,22.0,79.0,1.2,2.2,0.0
303,0,26.6,81.0,1.3,5.4,0.0
303,0,21.1,82.0,0.9,2.0,0.0
303,2,23.8,96.0,1.1,4.3,0.0
303,1,19.1,94.0,0.5,2.1,0.0
303,8,22.1,95.0,1.2,2.5,0.0
303,12,29.6,61.0,2.3,4.4,2132.833
303,14,26.5,64.0,1.1,5.1,2102.65
303,6,22.7,96.0,0.8,3.3,0.0
303,5,17.6,92.0,1.5,2.6,0.0
303,11,23.4,76.0,0.3,1.2,551.455
303,11,24.8,66.0,3.1,6.5,1629.837
303,19,24.0,57.0,3.4,8.0,1173.695
303,7,17.3,90.0,1.5,4.3,0.0
303,1,21.2,84.0,1.3,2.5,0.0
303,19,28.3,78.0,3.3,8.0,1135.636
303,7,23.6,96.0,0.9,1.6,0.0
303,6,18.2,86.0,1.1,2.9,0.0
303,20,23.2,93.0,1.8,5.2,80.465
303,23,21.2,86.0,1.0,2.3,0.0
303,22,24.8,80.0,2.7,5.9,0.0
303,20,29.3,66.0,3.8,8.8,886.382
303,2,23.5,89.0,0.4,1.4,0.0
303,23,26.8,83.0,2.1,4.6,0.0
303,21,22.4,96.0,1.5,4.0,57.293
303,5,22.3,95.0,0.9,1.8,0.0
303,23,25.8,81.0,1.8,6.2,0.0
303,5,24.3,77.0,2.4,7.1,0.0
303,1,26.3,84.0,0.9,2.9,0.0
303,2,24.0,80.0,1.4,5.0,0.0
303,10,20.9,96.0,1.2,2.4,250.723
303,0,25.3,79.0,2.4,5.7,0.0
303,10,26.6,73.0,2.3,4.7,1002.872
303,8,20.1,89.0,0.6,4.0,0.0
303,2,24.5,92.0,1.2,2.2,0.0
303,15,26.4,67.0,2.0,4.0,1555.64
303,18,28.4,54.0,4.7,11.5,2332.983
303,23,24.2,72.0,3.7,8.8,0.0
303,7,17.8,97.0,1.1,2.1,0.0
303,17,30.1,59.0,3.8,8.0,3304.289
303,12,26.0,56.0,3.2,8.1,1923.621
303,21,23.1,77.0,2.3,5.5,0.304
303,22,22.3,79.0,1.6,5.6,0.0
303,16,28.5,61.0,2.5,7.4,2840.404
303,3,24.8,75.0,2.8,7.9,0.0
303,10,20.8,91.0,1.4,2.9,179.314
303,18,33.9,47.0,4.9,9.5,2967.29
303,2,25.6,80.0,1.4,6.1,0.0
303,21,25.2,74.0,3.6,10.6,181.924
303,2,20.6,95.0,0.5,1.6,0.0
303,8,17.1,97.0,0.5,1.3,0.0
303,16,29.0,44.0,3.6,9.0,2910.912
303,15,25.6,56.0,2.9,6.8,2718.331
303,6,17.8,97.0,0.6,2.3,0.0
303,19,25.8,62.0,4.5,11.0,1620.135
303,18,29.8,62.0,4.0,9.8,2809.029
303,19,27.0,78.0,1.8,4.9,738.598
303,18,25.4,69.0,2.6,6.8,1544.449
303,6,21.3,91.0,1.2,2.6,0.0
303,17,23.5,65.0,1.1,2.6,983.416
303,11,21.8,90.0,1.5,2.6,627.678
303,17,27.2,51.0,2.5,7.4,2206.381
303,2,18.3,95.0,0.8,1.5,0.0
303,4,21.9,94.0,1.9,5.5,0.0
303,21,22.4,78.0,0.9,5.3,11.353
303,20,23.7,72.0,2.5,4.9,142.813
303,8,22.3,96.0,1.0,2.8,0.0
303,4,23.4,82.0,2.5,5.7,0.0
303,15,30.3,58.0,2.4,5.8,1983.881
303,12,26.7,80.0,0.8,3.4,1463.268
303,5,21.9,97.0,1.0,2.2,0.0
303,20,26.0,78.0,1.6,5.3,192.254
303,20,21.8,51.0,3.0,9.0,164.813
303,4,26.3,81.0,2.5,6.1,0.0
303,3,21.2,70.0,4.4,14.1,0.0
303,21,25.3,73.0,2.1,6.8,148.87
303,23,27.0,80.0,2.7,7.9,0.0
303,1,24.9,83.0,1.3,3.5,0.0
303,5,21.2,85.0,1.3,3.2,0.0
303,2,19.9,96.0,0.9,2.2,0.0
303,6,22.4,82.0,3.0,7.0,0.0
303,11,25.7,85.0,1.5,3.6,1134.129
303,14,25.0,63.0,1.8,3.9,1877.059
303,1,20.2,79.0,2.1,4.1,0.0
303,22,26.9,82.0,1.1,4.0,0.0
303,4,19.9,96.0,1.3,2.9,0.0
303,12,27.6,67.0,1.9,4.4,1443.29
303,6,18.5,93.0,1.1,1.7,0.0
303,3,21.9,80.0,1.1,3.5,0.0
303,9,24.9,85.0,3.0,7.9,67.893
303,4,26.1,77.0,3.3,7.0,0.0
303,10,25.4,86.0,1.6,5.0,529.07
303,16,23.2,68.0,3.6,8.6,1667.405
303,19,28.1,58.0,4.4,8.5,1992.556
303,1,23.4,92.0,1.7,4.2,0.0
303,12,26.4,79.0,1.8,4.5,1063.137
